날짜,제목,본문,링크
2025-12-01 19:45:00,"與, 내란재판부 법사위 소위 강행처리..野 “위헌심판 검토”","[파이낸셜뉴스] 국회 법제사법위원회 법안심사1소위는 1일 내란전담재판부 설치법안을 의결했다. 국민의힘 소속 위원들이 항의하며 퇴장한 가운데 범여권 주도로 이뤄졌다. 국민의힘은 헌법재판소에 위헌 심판 청구를 검토한다는 방침이다.  법안소위는 이날 오전부터 이어진 마라톤 회의를 거쳐 ‘윤석열·김건희 등의 국정농단 사건 진상규명을 위한 전담재판부 설치법’과 판·검사 처벌 근거인 법 왜곡죄를 도입하는 내용의 형법 개정안, 고위공직자범죄수사처(공수처) 수사 범위를 확대하는 공수처법 개정안 등을 처리했다.  우선 내란전담재판부 설치법안은 윤석열 전 대통령의 비상계엄 사태를 비롯한 내란·외환 사건을 맡는 1·2심 재판부를 설치하고 영장전담판사 2명을 임명하는 내용이 골자이다.  내란전담재판부 판사를 추천할 후보추천위원회도 구성한다. 헌법재판소장과 법무부 장관, 판사회의에서 각 3명씩 총 9명의 추천위를 꾸려 2배수를 추천하면 대법원장이 재판부를 구성하고 영장전담판사를 지정한다.  여기에 내란·외환 관련자들의 구속 기간을 1년까지 연장할 수 있는 근거도 담았다. 내년 1월 18일로 만료될 예정인 윤 전 대통령의 구속기간을 더 늘리도록 한 것이다.  법사위 더불어민주당 간사이자 소위원장인 김용민 의원은 회의를 마친 후 기자들과 만나 우선 내란전담재판부 설치법안에 대해 “지금의 내란재판에 대해 국민들이 불신하고 있고 불공정한 재판에 국민의 분노가 높은 상태”라며 “하루빨리 불법 비상계엄, 내란사태를 종결시키기 위한 법”이라고 배경을 밝혔다.  민주당은 앞서 내란전담재판부 설치법안을 연내 처리하겠다고 밝힌 바 있다. 이에 따라 당장 이번 주 안에 열리는 법사위 전체회의에 상정해 속전속결로 의결될 전망이다. 계엄 1주년을 맞는 3일에 법사위를 넘을 수 있다는 관측도 나온다.  국민의힘은 내란전담재판부 자체가 위헌이라며 소위 회의 도중 퇴장했다. 나경원 의원은 ‘나치 재판부’에 비유하며 “대한민국 헌법질서, 삼권분립을 파괴하는 내란전담재판부에 우리는 강력히 반대한다”면서 “위헌 법률 심판을 제청하는 것 등을 검토할 것”이라고 밝혔다.  이밖에 민주당이 사법개혁 중 하나로 추진해온 법 왜곡죄 도입 형법 개정안도 소위 문턱을 넘었다. 판·검사가 증거를 조작하거나 사실관계를 왜곡해 판결할 경우 법 왜곡죄를 물어 처벌할 수 있는 근거를 마련한 것이다.  공수처 수사 범위를 넓히는 공수처법 개정안도 처리됐다. 기존에는 판·검사와 수사 종사 경무관급 이상 경찰공무원의 직무상 관련 범죄로 제한됐지만, 모든 범죄로 확대하는 내용이다.",https://n.news.naver.com/mnews/article/014/0005442615
2025-12-01 19:23:00,국립해양박물관 '패각에 담긴 한국과 일본의 흔적' 기획전시,"[파이낸셜뉴스] 해양수산부와 국립해양박물관은 2일부터 내년 3월 2일(월)까지 기획전시 '조개, 카이(かい) : 패각에 담긴 한국과 일본의 흔적'을 개최한다고 1일 밝혔다.  이번 전시는 올해 ‘한·일 국교 정상화 60주년’을 맞아 ‘조개’라는 독특한 매체를 통해 두 나라가 바다를 매개로 이어온 수천 년의 교류와 문화적 연결을 탐구하기 위해 기획됐다.  이번 전시를 위해 일본의 가고시마 역사미술센터, 구마모토 박물관 등 6개 기관과 우리나라의 국립중앙박물관, 국립공주박물관 등 10개 기관이 협력해 소장 유물을 대여했다.  전시에서는 조개가 인류의 삶 속에서 식량과 도구를 넘어 장신구와 예술의 재료로 변모해 온 여정을 조망하며, 한ㆍ일 해양문화와 상호 간의 교류 양상을 입체적으로 보여준다.    ‘부산 동삼동 패총 출토 조개 가면(국립중앙박물관 소장)’은 발굴 54년 만에 고향인 부산에서 처음으로 공개되며, 일본 히로타 유적(広田遺跡) 출토 조개 장신구(일본 중요문화재), 구마모토 아타카 패총(阿高貝塚)의 조개 가면도 함께 전시된다.  전시는 도입부 미디어아트와 함께 △조개와 인간의 최초의 만남, △생활 속 조개의 쓰임새, △나전공예로 이어진 예술적 확장, △체험ㆍ공감형 전시 공간까지 총 4부로 구성돼 조개가 남긴 문화적 흔적을 시대별로 보여준다.  김명진 해양수산부 해양정책관은 “조개가 품어온 기억을 통해 두 나라가 공유해 온 바다의 역사와 문화적 유대를 새롭게 바라보고자 한다”며 “이번 전시가 한·일 양국이 서로를 이해하는 폭을 넓히고, 지속 가능한 교류의 기반을 다지는 뜻깊은 자리가 되기를 바란다”고 말했다.",https://n.news.naver.com/mnews/article/014/0005442614
2025-12-01 19:20:00,"검찰, '이진숙 사건' 보완수사 요구...공직선거법·공무원법 위반 혐의","[파이낸셜뉴스] 검찰이 이진숙 전 방송통신위원장을 불구속 송치한 경찰에게 보완수사를 요구했다.  서울남부지검은 1일 이 전 위원장의 공직선거법·국가공무원법 위반 혐의 사건에 대해 영등포경찰서에 보완수사를 요구했다고 밝혔다. 앞서 지난달 19일 영등포경찰서는 이 전 위원장을 불구속 상태로 검찰에 송치했다.  검찰은 경찰이 넘긴 사건을 검토한 뒤 수사에 미흡한 부분이 있다고 판단하면 경찰에 보완수사를 요청할 수 있다.  이 전 위원장은 지난해 9~10월과 지난 3~4월 개인 SNS와 보수 성향 유튜브에서 ""가짜 좌파들과 싸우는 전사들이 필요하다"", ""민주당이나 좌파 집단은 우리가 상상할 수 있는 모든 것을 하는 집단"" 등 정치적 중립을 위반한 발언을 하거나 제21대 대통령 선거 기간 중 사전 선거운동을 한 혐의를 받는다.  다만 경찰은 이 전 위원장이 지난 4월 국회 과학기술정보방송통신위원회 전체회의에서 ""민주당이 저를 탄핵했으니까요""라고 발언한 부분에 대해선 혐의가 구체적으로 소명되지 않는다고 보고 불송치한 바 있다.",https://n.news.naver.com/mnews/article/014/0005442613
2025-12-01 19:00:00,"""당신 잠옷에 세균 범벅""...매일 갈아입으라는데, 이거 맞습니까? [건강잇슈]","[파이낸셜뉴스] 최근 해외에선 소셜네트워크서비스(SNS)를 중심으로 잠옷은 얼마나 자주 갈아입으면 좋냐 두고 논쟁이 벌어졌다.  이 같은 논쟁에 '잠옷은 매일 갈아입는 게 건강에 좋다'는 전문가들의 의견이 나왔다. 수면 중 흘리는 땀이 옷에 스며들고 이는 곰팡이 먹이가 돼 알레르기, 천식, 폐 질환 등을 일으킬 수 있다는 얘기도 나왔다. 실제 세탁하지 않은 잠옷에선 황색포도상구균, 대장균, 진드기 등이 확인됐다.  영국 데일리메일은 지난달 23일(현지시간) 레스터대 임상미생물학부 프림로즈 프리스톤 박사에게 이 같은 답을 들었다고 보도했다.  프리스톤 박사는 “가능하면 잠옷을 매일 갈아입는 것이 좋다. 잠들기 직전 샤워를 했고 땀이 많이 나지 않는다면 최대 3~4회까지 착용할 수는 있다”고 조언했다.  영국인이 평균 최대 2주에 한번 잠옷을 갈아입는다는 이전 연구 결과와는 배치되는 답변이다.  프리스톤 박사는 ""잠옷은 피부와 직접 맞닿아 미생물이 번식하기 쉬운 환경""이라며 ""사람의 피부에는 수백 만개의 박테리아, 곰팡이, 바이러스 등이 있다. 수면 중 흘리는 땀이 잠옷으로 스며들어 따뜻하고 습한 조건을 조성해 미생물 증식에 최적의 환경을 제공한다""고 말했다.  그러면서 ""피부 각질, 땀, 피지 등을 먹이로 삼아 체취를 유발하는 물질을 생성한다""며 ""땀을 많이 흘릴수록 잠옷은 더 냄새가 나고, 이는 잠옷을 매일 갈아입어야 한다는 것을 의미한다""고 설명했다.  잠옷 차림으로 음식을 섭취하는 습관을 피하는 게 좋다는 연구 결과도 소개했다.  영국 런던위생열대 의대 연구팀 샐리 브룸필드 교수 연구팀은 음식물 찌꺼기를 잠옷에 남기고 세탁하지 않았을 경우 세균 수가 얼마나 증가하는지 확인했다.  그 결과 세탁하지 않은 잠옷에서는 황색포도상구균, 대장균, 진드기 등이 나왔다.  황색포도상구균은 건강한 성인 중 30%가 피부에 보유하고 있을 정도로 흔한 균이지만, 독소를 만들어 내는 병원균이기 때문에 피부 종양, 농포 등을 유발할 수 있다. 대장균은 요로에 들어가면 방광염을 일으킬 수 있다.  프리스톤 박사는 감염 위험에 처하지 않으려면 잠옷을 정기적으로 갈아입는 것을 조언하는 동시에 깨끗한 세탁 방법의 중요성을 강조했다. 올바른 세탁방법도 공유했다.  프리스톤 박사는 ""낮은 온도에서 세탁하면 먼지와 땀을 제거할 수 있지만, 잠옷에 번식하는 박테리아를 죽이기에는 충분하지 않다""며 ""세탁 온도를 최소 60°C(140°F)로 유지해야 하며 고온 세탁이 불가능한 경우 세탁 소독제를 사용하는 게 좋다""고 권했다.  또 ""남아 있는 세균을 더욱 확실하게 제거하려면 뜨거운 회전식 건조기나 증기 다리미를 사용하면 잠옷에 있는 박테리아와 바이러스 병원균을 죽이는 데 매우 효과적""이라고 설명했다.",https://n.news.naver.com/mnews/article/014/0005442612
2025-12-01 18:58:00,"그랜드시티호텔 창원 ""ESG경영으로 새로운 도약"" 선언","[파이낸셜뉴스] 경남 창원지역의 대표적 특급 비즈니스 호텔인 '그랜드시티호텔 창원'이 ESG 경영을 전면에 내세우며 새로운 도약을 알렸다.  그랜드시티호텔 창원의 신규 운영사 ㈜그랜드시티오퍼레이션즈는 1일 오전 호텔에서 현판 오프닝 제막식을 열고 '지역과 함께 성장하는 ESG 호텔'이라는 비전을 공식화했다.  이날 행사에는 호텔 및 운영사 관계자, 지역 정·재계 인사 등이 참석해 호텔의 새로운 출발을 축하했다.    경남 창원시 성산구 중앙대로 78에 위치한 그랜드시티호텔 창원은 357개의 객실을 보유한 특급 비즈니스 호텔이다. 도심 상업·행정 중심지와 가까운 입지와 다양한 편의시설로 부산 경남을 아우르는 국내외 출장객의 거점 호텔 역할을 수행하고 있다.  이날 현판 제막식의 의미있는 특징은 축하 화환을 쌀 화환으로 받아 복지시설에 기증했다는 점이다.  호텔 측은 개관식에 일반적으로 사용되는 꽃장식과 각종 데코레이션을 없애고, 대신 행사장 전체를 쌀 화환으로 채웠다.    이날 접수된 쌀은 전량 지역 복지기관을 통해 연말 취약계층에 전달할 예정이다. 이는 단순한 축하 소비를 지역 나눔으로 연결한 의미 있는 실천 행보다.  호텔 관계자는 ""환경 부담을 줄이고 지역 복지와 연결하는 방식으로 ESG의 환경(E)·사회(S)·경영(G)을 동시에 실천하는 출발점으로 삼을 것""이라고 설명했다.  호텔은 이번 제막식을 시작으로 ESG 실천을 운영 전반으로 넓혀 갈 계획이다. 일회용품과 플라스틱 사용을 줄이는 '제로 플라스틱' 캠페인과 '친환경 객실·운영시스템' 도입을 단계적으로 추진한다. 아울러 지역 복지·문화·청년과 연계한 상생 프로젝트도 준비 중이다.  나아가 지역 관광·MICE 산업과의 협력, 친환경 호텔 인증 추진 등 다양한 ESG 연계 활동을 예고했다.  이를 통해 '착한 호텔·ESG 호텔' 브랜드를 전면에 내세워 창원 지역을 대표하는 랜드마크 호텔로 자리매김할 계획이다.  운영사인 ㈜그랜드시티오퍼레이션즈의 모회사이자 장애인표준사업장인 ㈜새날애의 이은호 대표는 ""ESG는 보여주기식 1회성 이벤트가 아니다""라면서 ""지역 기부, 친환경 운영, 지역민 고용이 자연스럽게 이어질 때 호텔은 '착한 숙박의 플랫폼'이 된다""고 강조했다.  이 대표는 ""그랜드시티호텔은 손님이 하룻밤 머무는 것만으로도 자연스럽게 사회적 가치에 동참하는 호텔이 되는 것을 목표로 운영하겠다""고 호텔의 지향점을 밝혔다.  한편 ESG 전환을 앞세워 새로운 도약을 선언한 그랜드시티호텔 창원이 장차 투숙객·지역사회·협력사가 두루 함께 참여하는 새로운 호텔 운영 모델을 실제 성과로 이어갈 수 있을지 귀추가 주목된다.",https://n.news.naver.com/mnews/article/014/0005442611
2025-12-01 18:58:00,"JW중외제약 '신영섭-함은경' 각자 대표 체제 ""전문성 강화""","[파이낸셜뉴스] JW중외제약이 기존 단독 대표 체제에서 신영섭·함은경 각자 대표이사 체제로 전환하며 경영 효과성 및 전문성 강화를 꾀한다.  JW중외제약은 1일 공시를 통해 “신영섭 대표 단독 체제에서 신영섭·함은경 각자 대표 체제로 변경한다”고 밝혔다.  이는 함은경 대표이사를 신규 선임한 데 따른 조치다.  신임 함은경 대표는 서울대 제약학과를 졸업하고 1986년 JW중외제약에 입사해 개발팀장, 수액마케팅팀장 등을 거쳤다. 이후 JW바이오사이언스와 JW메디칼 대표이사를 역임하며 그룹 내 기술·R&D 기반 사업에서 주요 역할을 맡아왔다. 지난해 12월에는 JW중외제약 총괄사장으로 선임되며 연구개발과 조직 운영을 총괄해왔다.  JW중외제약은 이번 인사가 “경영 전문성을 강화하기 위한 결정”이라고 설명했다. JW중외제약은 각자 대표 체제 전환을 통해 핵심 역량별 책임 경영을 강화할 계획이다.  앞으로 기존 신영섭 대표는 영업·마케팅 분야에 주력하고, 함은경 대표는 연구개발(R&D) 및 관리·운영 분야를 중심으로 회사의 중장기 성장 전략을 이끌게 된다.",https://n.news.naver.com/mnews/article/014/0005442610
2025-12-01 18:56:00,"[단독] 與, 간첩확대법 1월 처리 목표..기술유출 방지한다","[파이낸셜뉴스] 집권여당인 더불어민주당이 이른바 '간첩법'으로 불리는 형법 98조 개정안을 이르면 내년 1월 처리를 추진한다. 국내 안보 사안과 핵심 산업 기술의 해외 유출이 심각해지자 간첩 행위 적용 국가 범위 확대에 속도를 내겠다는 것이다.  1일 민주당 원내 핵심 관계자에 따르면 민주당은 간첩법을 내년 1월 중 처리하는 것을 목표로 본격적인 논의에 착수할 예정이다. 핵심 관계자는 ""국가 기밀 유출과 기술 유출 등의 문제가 심각해지는 문제들이 제기되고 있다""며 법안 추진 배경을 밝혔다.  간첩법 개정안은 간첩 행위 적용 범위를 '적국'에서 '외국'으로 확대하는 것이 핵심이다. 현재의 간첩법은 적국을 위한 간첩 행위만 처벌할 수 있다. 개정안이 통과될 경우 사실상 적국인 북한을 포함해 중국을 비롯한 타국 간첩 행위 전반에 대해 처벌할 수 있는 법적 근거가 마련된다. 해당 개정안은 지난해 11월 국회 법제사법위원회 법안심사소위원회를 통과해 법사위 의결, 본회의 통과를 남겨두고 있다.   법무부도 이 같은 간첩법 개정에 속도를 낼 필요가 있다는 의견을 민주당에 전달해왔다. 지난달 25일 정성호 법무부 장관은 법사위 소속 민주당 의원들과 만나 간첩법 개정안 등 10개 중점 법안의 조속한 처리를 요구했다. 이에 더해 정 장관은 같은 달 6일 김병기 민주당 원내대표를 만나 간첩법 개정을 앞서 주문한 바 있다.  야당인 국민의힘도 지난해 8월 간첩법 개정안을 당론으로 채택했다. 개정안 처리에 당정은 물론이고 여야 간 공감대도 형성된 것으로 보인다.  간첩법은 글로벌 정보전쟁으로 발생하는 국가기밀과 핵심기술 유출 사태를 현행법으론 처벌할 수 없다는 한계로 개정 필요성이 제기돼 왔다.  실제 지난해 6월 중국인 유학생 3명은 해군작전사령부와 미 항공모함 등을 드론으로 몰래 촬영해 적발됐다. 경찰 조사에 따르면 이들은 2023년부터 2024년 6월까지 모두 9차례에 걸쳐 국가기밀인 군 기지를 촬영해 중국 소셜미디어에 무단 유포했다.  그러나 현행법으로는 사실상 적국인 북한을 위한 간첩행위만 처벌이 가능해 중국 국적의 이들을 처벌하기 어려운 일종의 '법 공백' 상태가 수면 위로 떠올랐다.  우리 경제에 미치는 피해도 심각하다. 국내 산업 기술 유출은 점차 늘어나는 추세로 경찰청 국가수사본부에 따르면 지난해 전체 기술 유출 사건에서 해외 유출이 차지하는 비중은 사상 처음으로 20%를 돌파했다. 지난해 경찰이 검거한 해외 기술 유출 범죄도 총 27건으로 역대 최다 수준인 것으로 알려졌다. 그중 20건은 중국이고, 미국 3건, 일본과 베트남, 독일, 이란도 각각 1건씩 기록했다.  정치권에서는 해외 기술 유출이 국가 안보와 경제에 미치는 피해가 심각해지는 가운데 간첩법 개정으로 법 공백을 메우겠다는 공감대가 여야에 형성돼 있어 내년 1월 개정안이 국회 문턱을 무난히 넘어설 것으로 전망했다.",https://n.news.naver.com/mnews/article/014/0005442609
2025-12-01 18:49:00,"[속보] 내란전담재판부 설치법, 법사위 소위 통과",[파이낸셜뉴스] 국회 법제사법위원회 법안심사1소위는 1일 내란전담재판부 설치 법안을 의결했다. 또 판사와 검사 처벌 근거를 마련한 법 왜곡죄를 담은 형법 개정안도 통과했다. 모두 국민의힘 소속 위원들이 항의 퇴장한 가운데 더불어민주당 주도로 이뤄졌다.,https://n.news.naver.com/mnews/article/014/0005442608
2025-12-01 18:40:00,"""롯데는 이런 인재를 찾습니다""... 계열사 10곳 4일 채용상담회","롯데그룹 10개 계열사가 부산에서 채용상담회를 연다.  롯데그룹은 이달부터 진행하는 '예측 가능한 수시채용' 일정에 맞춰 오는 4일 낮 12시부터 오후 5시까지 롯데호텔부산 42층 벨뷰룸에서 '2025 윈터 롯데 잡카페'를 연다고 1일 밝혔다.  이번 잡카페는 부산·울산·경남지역 취업준비생에게 양질의 채용정보를 제공하기 위해 서울 외 지역에선 유일하게 부산에서 열린다.  롯데의 취업과정에 대한 폭넓은 이해와 경험을 제공하고자 '커리어 타임(Career Time)'이라는 콘셉트를 기반으로 직무 탐색부터 자기소개서 컨설팅까지 실제 취업과정에 필요한 프로그램이 마련돼 있어 지역 취업준비생 입장에선 부산에서 실질적인 채용정보를 접할 수 있게 된다.  상담을 제공하는 계열사는 롯데자이언츠, 롯데백화점, 롯데호텔, 롯데면세점, 롯데월드, 롯데GRS, 롯데건설, 롯데정밀화학, 롯데이노베이트, 롯데바이오로직스 등 총 10개사다.  14개에 달하는 직무 대상으로 채용담당자와 현직자들이 참여해 취업준비생들과 소통한다.  행사장에서는 계열사 홍보부스를 마련해 롯데의 사업 현황과 인재상을 소개하고 채용설명회, 일대일 직무상담 등 다양한 프로그램을 운영한다.  아울러 외부 전문가의 자기소개서 컨설팅과 채용상담을 통해 취업준비생들이 커리어 계획을 구체화할 수 있도록 실질적인 지원에 나선다.  롯데 관계자는 ""예측 가능한 수시채용과 연계해 부울경 지역 취업준비생들의 참여를 유도하고 양질의 채용정보를 제공하고자 이번 잡카페를 개최하게 됐다""며 ""실질적인 채용정보를 지역에서 편하게 접할 수 있도록 관련 프로그램을 발전시켜 나갈 계획""이라고 말했다.  롯데는 1일부터 '예측 가능한 수시채용'을 하고 있으며, 이번 채용에는 12개 롯데 계열사가 참여해 영업·마케팅·상품기획 등 30여개 직무에서 신입사원을 모집한다.",https://n.news.naver.com/mnews/article/014/0005442607
2025-12-01 18:35:00,비린내 잡는 기술로 특허… 부산 '나라수산 고등어' 세계로,"한국 수산물 가공업 중심지로 불리는 부산 사하구 감천동에서 '국민생선' 고등어 품격을 새롭게 쓰고 있는 기업이 있다. 수산물 전문 가공업체 '나라수산'(대표 오용환)이 그 주인공이다. 최근 이 회사 대표상품인 순살고등어 '고등어의 품격'은 고등어 비린내를 잡고 풍미를 끌어올리는 독자적 제조법으로 국내 특허 인증을 획득하며 단숨에 업계의 주목을 받았다. 여기에 미국 FDA 등록까지 마치며, 단순한 지역 기업을 넘어 세계를 향하고 있다.  ■천연재료로 비린내 잡는 특허 기술  이 회사의 기술 혁신은 고등어 가공의 오랜 난제였던 '비린내' 문제를 천연 성분만으로 해결한 데서 출발한다. 기존의 자반고등어는 높은 염도로 보존성을 확보했지만 짜다·비리다·조리 시 냄새가 심하다는 고질적 평가를 피하기 어려웠다.  나라수산 연구팀은 이러한 문제를 해결하기 위해 수년간 연구를 거듭했고, 국내산 구기자·함초 소금·표고버섯을 활용한 새로운 제조·가공 공법을 개발했다. 이 기술은 단순한 염장이 아닌 '맛의 재구성'에 가깝다. 구기자는 생선 특유의 비린내 성분을 자연스럽게 중화시키고, 표고버섯의 경우 풍부한 구아닐산으로 깊은 감칠맛을 형성한다는데 착안했다. 여기다 함초 소금은 정제염보다 나트륨을 낮추고 미네랄을 높이는 건강한 맛을 구현한다는 것이다. 이 독창적 제조법은 '비린내 저감'이라는 기술적 진보성을 인정받아 특허청 정식 인증(사진)까지 이어졌다. 수산물 가공 분야에서 보기 드문 기술 기반 혁신이라는 평가가 나온다.  오용환 나라수산 대표는 ""고등어를 단순 손질 방식이 아니라 자연이 가진 성분으로 고등어 본연의 맛을 끌어올린 것이 핵심""이라며 ""가장 흔한 식재료를 가장 품격 있게 만드는 것이 기술""이라고 강조했다.  ■생선가공 판 뒤집은 '고등어의 품격'  '고등어의 품격'이 소비자 사이에서 빠르게 입소문을 탄 이유는 단순히 맛 때문만은 아니다. 특허공법이 적용된 순살 고등어는 99% 이상 가시 제거, 저염 가공, 조리 시 냄새 최소화하고, 신선도 유지를 위해 무엇보다 위생·청결에 중점을 둔 차별화된 세척공정으로 현대 소비자가 원하는 요건을 완벽하게 충족했다.  아파트 중심의 주거 환경에서 특히 문제였던 ""집안에 생선 굽는 냄새가 밴다""는 우려도 현저히 줄었다. 개별 진공 포장으로 손질 없이 바로 굽기만 하면 되는 간편함도 강점이다. 실제 구매 후기에는 ""아이 반찬으로 짜지 않아 좋다"", ""육질이 단단하고 비린내가 없다"", ""냄새 때문에 생선을 멀리했는데 이것만은 자주 산다""와 같은 긍정적 반응이 줄을 잇는다.  ■HACCP공정·FDA등록까지  나라수산의 제품 경쟁력은 철저한 품질 관리에서 비롯된다. 부산 사하구 본사 공장은 HACCP(식품안전관리인증기준) 인증을 기반으로 원물 입고부터 해동·세척·손질·급냉·포장까지 전 공정을 체계적으로 관리한다. 법적 기준보다 훨씬 까다로운 내부 검사 기준을 적용하며, 위생 교육을 받은 직원들만 생산라인에 투입된다.  이러한 '고집스러운 원칙'은 한국인이 신뢰하는 브랜드 대상 수산 가공 부문 1위 수상으로 이어졌다.  또한 '고등어의 품격'은 이미 1년 전 미국 FDA 등록을 완료했다.  국내 중견 가공업체로서는 최초의 성과로, 나라수산의 품질과 위생 시스템이 국제 기준을 충족한다는 것을 의미한다.  이로써 미국 시장 진출의 교두보가 마련되었고, 이미 몽골·중국 등 일부 해외 국가와 수출 협약을 체결하며 글로벌 사업 확장을 위한 발판을 마련했다.  ■한국인 '소울 푸드' 세계식탁으로  나라수산은 고등어를 단순한 생선 요리가 아닌, '미식'과 '건강식'으로 재정의하고 있다. 특허기술을 접목한 고품질 가공 방식은 고등어의 가치를 한층 끌어올렸다. 이는 한국 수산물의 세계화라는 더 큰 흐름 속에서 중요한 의미를 가진다.  오용환 대표는 ""고등어는 한국인의 소울 푸드""라며 ""우리는 이 친숙한 식재료에 기술과 정성을 더해 세계인도 즐길 수 있는 프리미엄 식품으로 발전시키고자 한다""고 말했다. 그는 이어 ""나와 내 가족이 먹지 못하는 것은 절대 만들지 않는다""는 확고한 경영 철학을 전 직원들과 공유하며 한마음으로 정성을 다하고 있다고 밝혔다. 책임있는 원물 소싱과 고등어라는 대중적인 식재료, 차별화된 가공 기술과 장인 정신을 더해 새로운 가치를 창조한 기업인 나라수산의 도전은 이제 국내를 넘어 세계를 향하고 있다.",https://n.news.naver.com/mnews/article/014/0005442606
